Time_minutes Average_cpu_utilization intermediate_powerdraw_kJ total_powerdraw_kJ cpu_demand cpu_usage cpu_idle_time overall_power_efficiency intermediate_power_efficiency hosts_up hosts_down servers_active servers_pending attemps_success attempts_failure attemps_error
805 0.009681928094296669 1927.9927971634613 317007.63150248 6497.85465 4017.719 10462096 6.882926480376963 2.083886934593856 107 0 99 0 106 0 0
810 0.009681928094296669 1927.9927971634613 318935.6242996435 6497.85465 4017.719 10528010 6.853915880830768 2.083886934593856 107 0 99 0 106 0 0
815 0.009681928094296669 1927.9927971634613 320863.617096807 6497.85465 4017.719 10593924 6.825253916804378 2.083886934593856 107 0 99 0 106 0 0
820 0.009681928094296669 1927.9927971634613 322791.6098939705 6497.85465 4017.719 10659837 6.796934341232345 2.083886934593856 107 0 99 0 106 0 0
825 0.009681928094296669 1927.9927971634613 324719.602691134 6497.85465 4017.719 10725751 6.768951055414727 2.083886934593856 107 0 99 0 106 0 0
830 0.009681928094296669 1927.9927971634613 326647.59548829746 6497.85465 4017.719 10791665 6.741298104638559 2.083886934593856 107 0 99 0 106 0 0
835 0.009681928094296669 1927.9927971634613 328575.58828546095 6497.85465 4017.719 10857578 6.713969673953459 2.083886934593856 107 0 99 0 106 0 0
840 0.009681928094296669 1927.9927971634613 330503.58108262444 6497.85465 4017.719 10923492 6.686960084095113 2.083886934593856 107 0 99 0 106 0 0
845 0.009681928094296669 1927.9927971634613 332431.57387978793 6497.85465 4017.719 10989406 6.660263787550597 2.083886934593856 107 0 99 0 106 0 0
850 0.009681928094296669 1927.9927971634613 334359.5666769514 6497.85465 4017.719 11055319 6.633875364759838 2.083886934593856 107 0 99 0 106 0 0
855 0.009681928094296669 1927.9927971634613 336287.5594741149 6497.85465 4017.719 11121233 6.6077895204477395 2.083886934593856 107 0 99 1 106 0 0
860 0.009681928094296669 1927.9927971634613 338215.5522712784 6497.85465 4017.719 11187147 6.582001080081757 2.083886934593856 107 0 100 0 107 0 0
865 0.009681928094296669 1927.9927971634613 340143.5450684419 7875.155375 4017.719 11253061 6.5565049864499505 2.083886934593856 107 0 100 0 107 0 0
870 0.009681928094296669 1927.9927971634613 342071.5378656054 7875.155374999999 4017.719 11318974 6.531296296354752 2.083886934593856 107 0 100 0 107 0 0
875 0.009681928094296669 1927.9927971634613 343999.53066276887 7875.155374999999 4017.719 11384888 6.506370177417926 2.083886934593856 107 0 100 0 107 0 0
880 0.009681928094296669 1927.9927971634613 345927.5234599323 7875.155374999999 4017.719 11450802 6.481721904992363 2.083886934593856 107 0 100 0 107 0 0
885 0.009681928094296669 1927.9927971634613 347855.5162570958 7875.155374999999 4017.719 11516715 6.457346859176573 2.083886934593856 107 0 100 0 107 0 0
890 0.009681928094296669 1927.9927971634613 349783.5090542593 7875.155374999999 4017.719 11582629 6.433240521927922 2.083886934593856 107 0 100 0 107 0 0
895 0.009681928094296669 1927.9927971634613 351711.50185142277 7875.155374999999 4017.719 11648543 6.409398474270806 2.083886934593856 107 0 100 0 107 0 0
900 0.009681928094296669 1927.9927971634613 353639.49464858626 7875.155374999999 4017.719 11714456 6.385816393596158 2.083886934593856 107 0 100 0 107 0 0
