Time_minutes Average_cpu_utilization Powerdraw_kJ cpu_demand cpu_usage cpu_idle_time
6860 0.03639309650285373 176.41031822578609 33539.877737029994 33539.877737029994 30448
6865 0.03752915074324361 176.6560615208447 34586.86532497331 34586.86532497331 30369
6870 0.03596891505517289 176.32216010540725 33148.952114847336 33148.952114847336 30476
6875 0.03401504234543838 175.80736866755782 31348.263025556014 31348.263025556014 30641
6880 0.03438112310087315 175.83104189129173 31685.643049764694 31685.643049764694 30633
6885 0.030407388113212544 174.9682675756216 28023.44888513668 28023.44888513668 30932
6890 0.025390359012730065 173.77615787246825 23399.75486613203 23399.75486613203 31354
6895 0.022893076362132527 173.09584034088255 21098.259175341336 21098.259175341336 31596
6900 0.021335131266811375 172.64771343623102 19662.456975493365 19662.456975493365 31741
6905 0.017229285641628324 171.47777724565566 15878.509647324663 15878.509647324663 32073
6910 0.01702542715605251 171.32401940348745 15690.633667017995 15690.633667017995 32127
6915 0.018109597821061203 171.5988363080621 16689.805351890005 16689.805351890005 32047
6920 0.020600651925431132 172.28714384387433 18985.560814477332 18985.560814477332 31847
6925 0.017943011982122403 171.6864265408814 16536.279842724005 16536.279842724005 32021
6930 0.015970358882562197 171.07545682407917 14718.282746169323 14718.282746169323 32199
6935 0.01721527337611907 171.32733374233544 15865.595943431332 15865.595943431332 32126
6940 0.032977451385129475 174.96776826372744 30392.019196535322 30392.019196535322 30919
6945 0.039921744370695136 177.10880489271878 36791.87961203264 36791.87961203264 30225
6950 0.03761959921323999 176.79395529325308 34670.22263492198 34670.22263492198 30325
6955 0.02990789927417462 174.97301906841994 27563.119971079326 27563.119971079326 30934
6960 0.023959262970003628 173.46038635013997 22080.856753155345 22080.856753155345 31466
6965 0.016921879710614873 171.53201558580994 15595.204341302668 15595.204341302668 32063
6970 0.01775868337809173 171.50367601652442 16366.402601249336 16366.402601249336 32075
6975 0.017143227666328142 171.37408336891235 15799.198617288015 15799.198617288015 32112
6980 0.017723723796143676 171.50268181952833 16334.183850526011 16334.183850526011 32075
6985 0.01811057276423106 171.62466945029794 16690.703859515343 16690.703859515343 32039
6990 0.01772642784105903 171.53882067763806 16336.675898320002 16336.675898320002 32065
6995 0.016057047229161597 171.09009409156442 14798.17472639533 14798.17472639533 32194
7000 0.01883540194977719 171.75234049509464 17358.706436914657 17358.706436914657 32003
7005 0.015793291826425783 171.0620431779623 14555.097747234002 14555.097747234002 32203
7010 0.01824295016041526 171.588422787711 16812.702867838703 16812.702867838703 32050
7015 0.06180616525610315 182.70165890930593 56960.561900024666 56960.561900024666 28742
7020 0.07468842987618923 189.05948814737798 68832.85697389599 68832.85697389599 27287
7025 0.0652332423083015 186.08699736058713 60118.95611133067 60118.95611133067 27861
7030 0.06521367490138744 185.55086988018454 60100.92278911866 60100.92278911866 27965
7035 0.09641752247745652 198.26775432518124 88858.38871522393 88858.38871522393 25611
7040 0.1111111111111111 205.91794467119874 118968.06140557128 102400.0 24161
7045 0.1111111111111111 206.76 118798.99460022472 102400.0 24000
7050 0.11052629140672754 206.52557006807626 101861.0301604401 101861.0301604401 24044
7055 0.1111111111111111 206.72599768760801 131137.64432679067 102400.0 24007
7060 0.1111111111111111 206.76 108768.91005160204 102400.0 24000
7065 0.1111111111111111 206.76 124921.27508337729 102400.0 24000
7070 0.1085269878557848 205.7241323055774 100018.47200789127 100018.47200789127 24195
7075 0.1111111111111111 206.6097551202178 113451.84791582466 102400.0 24028
7080 0.1111111111111111 206.76 110769.30037913927 102400.0 24000
7085 0.1111111111111111 206.76 135863.10684353326 102400.0 24000
7090 0.1111111111111111 206.76 121322.26037370936 102400.0 24000
7095 0.1111111111111111 206.76 108569.401872758 102400.0 24000
7100 0.10653129642141354 204.92414249061048 98179.24278197472 98179.24278197472 24345
7105 0.10166273529861763 202.70626109464467 93692.376851206 93692.376851206 24763
7110 0.0934007172663506 199.26690608745812 86078.10103266871 86078.10103266871 25440
7115 0.07991003246799841 193.08420184600354 73645.08592250734 73645.08592250734 26548
7120 0.06779322118405601 187.2961634761393 62478.232643226016 62478.232643226016 27610
7125 0.06671143186178319 186.14344411088527 61481.25560381939 61481.25560381939 27825
7130 0.06919915540609234 187.07777227830886 63773.9416222547 63773.9416222547 27648
7135 0.06684667963101129 186.2794024914801 61605.89994794001 61605.89994794001 27799
7140 0.06628192710574726 185.9525286143124 61085.42402065668 61085.42402065668 27867
7145 0.06671700080032772 186.063070892781 61486.387937582025 61486.387937582025 27840
7150 0.06634409142169129 185.9640446653515 61142.71465423069 61142.71465423069 27864
7155 0.06583842310435187 185.79176911464333 60676.69073297068 60676.69073297068 27906
7160 0.066770867952011 185.97018586201966 61536.031904573334 61536.031904573334 27861
7165 0.062773496177798 184.87736493295432 57852.05407745864 57852.05407745864 28131
7170 0.06975238125162762 187.11456375965477 64283.79456150002 64283.79456150002 27652
7175 0.10466359346269315 201.67838295258582 96457.967735218 96457.967735218 24949
7180 0.1098264365055714 205.86225961254536 101216.04388353461 101216.04388353461 24169
7185 0.1111111111111111 206.6833415007293 103046.61762318043 102400.0 24014
7190 0.1111111111111111 206.76 103681.34597494731 102400.0 24000
7195 0.1111111111111111 206.76 103111.13404780999 102400.0 24000
7200 0.1111111111111111 206.76 104396.89257879193 102400.0 24000
7205 0.1111111111111111 206.76 104402.39121385927 102400.0 24000
7210 0.1107135642644871 206.60124822598695 102033.62082615131 102033.62082615131 24030
7215 0.10752224103798391 205.30313977608085 99092.49734060597 99092.49734060597 24274
7220 0.10540080780740375 204.26555995026231 97137.3844753033 97137.3844753033 24470
7225 0.10753274627623764 204.99031451047958 99102.17896818061 99102.17896818061 24333
7230 0.10718411342720482 204.97831151860953 98780.87893451196 98780.87893451196 24336
7235 0.1111111111111111 206.5256700398922 104559.93656401869 102400.0 24044
7240 0.1111111111111111 206.76 106205.2603655659 102400.0 24000
7245 0.1111111111111111 206.76 103030.1087140466 102400.0 24000
7250 0.1111111111111111 206.76 103740.389975844 102400.0 24000
7255 0.1111111111111111 206.76 104483.32590077535 102400.0 24000
7260 0.1111111111111111 206.76 104170.64057439863 102400.0 24000
7265 0.1111111111111111 206.76 102981.7220458947 102400.0 24000
7270 0.10959414058593754 206.15423048114778 101001.95996400004 101001.95996400004 24114
7275 0.10686077727882375 204.97220074155928 98482.89234016396 98482.89234016396 24336
7280 0.1111111111111111 206.50637607721984 116307.03843932264 102400.0 24048
7285 0.1111111111111111 206.76 145706.45327002474 102400.0 24000
7290 0.1111111111111111 206.76 144725.86927247533 102400.0 24000
7295 0.1111111111111111 206.76 146403.89038493126 102400.0 24000
7300 0.1111111111111111 206.76 147981.3341816319 102400.0 24000
7305 0.1111111111111111 206.59640000000596 148139.15422844674 102400.0 24032
7310 0.1111111111111111 206.76 148784.6727886126 102400.0 24000
7315 0.1111111111111111 206.76 148037.6555988813 102400.0 24000
7320 0.1111111111111111 206.76 146882.23338632472 102400.0 24000
7325 0.1111111111111111 206.76 147396.14143558408 102400.0 24000
7330 0.1111111111111111 206.76 145980.96972125856 102400.0 24000
7335 0.1111111111111111 206.76 147445.04795977328 102400.0 24000
7340 0.1111111111111111 206.76 149417.10742773465 102400.0 24000
7345 0.1111111111111111 206.76 147247.28773331858 102400.0 24000
7350 0.1111111111111111 206.76 147699.32495078014 102400.0 24000
7355 0.1111111111111111 206.76 146890.81981519258 102400.0 24000
7360 0.1111111111111111 206.76 145938.371853494 102400.0 24000
7365 0.1111111111111111 206.76 141699.60483012805 102400.0 24000
7370 0.1111111111111111 206.76 133354.7207898994 102400.0 24000
7375 0.1111111111111111 206.76 115954.96029356997 102400.0 24000
7380 0.1111111111111111 206.76 108518.68600730802 102400.0 24000
7385 0.1111111111111111 206.76 106762.31852841003 102400.0 24000
7390 0.1111111111111111 206.76 108997.97385837727 102400.0 24000
7395 0.1111111111111111 206.76 107875.13040720741 102400.0 24000
7400 0.1111111111111111 206.76 107474.75879738129 102400.0 24000
7405 0.1111111111111111 206.76 105042.68979077731 102400.0 24000
7410 0.1111111111111111 206.74689836399259 105973.78972549926 102400.0 24002
7415 0.1111111111111111 206.63731656110286 105236.19641111066 102400.0 24029
7420 0.1111111111111111 206.76 105212.98710691142 102400.0 24000
7425 0.11102355015584993 206.7251683859676 102319.3038236313 102319.3038236313 24006
7430 0.1102581452489403 206.41533262063564 101613.90666142337 101613.90666142337 24065
7435 0.10957423908953273 206.09643184542657 100983.61874491336 100983.61874491336 24125
7440 0.11098616861054113 206.61623914530873 102284.8529914747 102284.8529914747 24027
7445 0.1111111111111111 206.75235332779587 103074.3073592533 102400.0 24002
7450 0.1111111111111111 206.76 102570.136772328 102400.0 24000
7455 0.1111111111111111 206.76 103160.94201194405 102400.0 24000
7460 0.1111111111111111 206.76 103766.49658624204 102400.0 24000
7465 0.1111111111111111 206.76 102591.05943409876 102400.0 24000
7470 0.1111111111111111 206.76 102977.74469909268 102400.0 24000
7475 0.11094317957072627 206.69319709017873 102245.23429238134 102245.23429238134 24012
7480 0.10900848105500148 205.91329931350052 100462.21614028937 100462.21614028937 24160
7485 0.10884689974476197 205.73061600625516 100313.30280477263 100313.30280477263 24193
7490 0.11015389311471499 206.24064694571496 101517.82789452134 101517.82789452134 24098
7495 0.1111111111111111 206.70141679407655 102613.65543400739 102400.0 24011
7500 0.1111111111111111 206.76 103034.73134552268 102400.0 24000
7505 0.1111111111111111 206.76 135511.68623883268 102400.0 24000
7510 0.1111111111111111 206.76 127510.07910675532 102400.0 24000
7515 0.1111111111111111 206.76 104343.44658380261 102400.0 24000
7520 0.1111111111111111 206.76 102552.34075925128 102400.0 24000
7525 0.11044139416396484 206.49358762308955 101782.78886151 101782.78886151 24050
7530 0.10736151795777858 205.2274298786521 98944.37494988875 98944.37494988875 24289
7535 0.10827616026230691 205.40278005196154 99787.30929774205 99787.30929774205 24255
7540 0.10831485408815617 205.47414990511535 99822.96952764473 99822.96952764473 24242
7545 0.1111111111111111 206.58886479191483 102456.4007984874 102400.0 24033
7550 0.11049687161356837 206.51565646766127 101833.9168790646 101833.9168790646 24046
7555 0.11068923990319009 206.5545878819227 102011.20349477998 102011.20349477998 24038
7560 0.10976113818215713 206.1971636709273 101155.86494867601 101155.86494867601 24106
7565 0.11045379287219767 206.25330509845912 101794.21551101738 101794.21551101738 24097
7570 0.10977808112069803 206.19052766640485 101171.4795608353 101171.4795608353 24107
7575 0.10951219437017864 206.04277669857441 100926.43833155664 100926.43833155664 24135
7580 0.10626790694870299 204.7404884031713 97936.50304392468 97936.50304392468 24380
7585 0.10671324549541443 204.7134429139942 98346.92704857394 98346.92704857394 24385
7590 0.1066060421061075 204.69889835934342 98248.12840498866 98248.12840498866 24388
7595 0.10855974816421078 205.4663654371798 100048.66390813666 100048.66390813666 24244
7600 0.11106519326343027 206.58175330351293 102357.68211157733 102357.68211157733 24033
7605 0.11061859757362774 206.56195191720127 101946.09952385533 101946.09952385533 24038
7610 0.1111111111111111 206.7291038722396 102538.13939949597 102400.0 24005
7615 0.1111111111111111 206.76 102782.91405810129 102400.0 24000
7620 0.10961252418891922 206.16615725319087 101018.90229250795 101018.90229250795 24112
7625 0.1111111111111111 206.6659913495332 105226.92709865261 102400.0 24018
7630 0.10914492149708767 205.98086104992032 100587.959651716 100587.959651716 24147
7635 0.10520301415599687 204.2954653762281 96955.09784616671 96955.09784616671 24463
7640 0.10664566875598382 204.61986202867328 98284.64832551469 98284.64832551469 24403
7645 0.10672639052191628 204.74234944967927 98359.04150499804 98359.04150499804 24380
